OPEID,Name,Address,City,State,State Desc,Zip Code,Zip Ext,ProgLength,SchoolType,Year 1,"Dual
Num 1","Dual
Denom 1",DRate 1,PRate 1,EthnicCode,Program,Cong Dis,Region,Year 2,"Dual
Num 2","Dual
Denom 2",DRate 2,PRate 2,Year 3,"Dual
Num 3","Dual
Denom 3",DRate 3,PRate 3
009917,IVY TECH COMMUNITY COLLEGE OF INDIANA                            ,50 WEST FALL CREEK PARKWAY         NORTH DRIVE    ,INDIANAPOLIS        ,IN,INDIANA                                                     ,46208,1763,5,1,2014,7532,34392,21.9,P,5,D,07      ,05,2013,9142,40497,22.5,P,2012,8855,39271,22.5,P
009928,PIEDMONT VIRGINIA COMMUNITY COLLEGE                              ,501 COLLEGE DRIVE                                 ,CHARLOTTESVILLE     ,VA,VIRGINIA                                                    ,22902,7589,5,1,2014,84,493,17.0,A,5,D,05      ,03,2013,87,482,18.0,A,2012,72,420,17.1,A
009929,SUNY COLLEGE OF OPTOMETRY                                        ,33 WEST 42ND STREET                               ,NEW YORK            ,NY,NEW YORK                                                    ,10036,8003,8,1,2014,0,77,0.0,P,5,D,14      ,02,2013,0,68,0.0,P,2012,0,67,0.0,P
009930,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN                         ,4901 EAST UNIVERSITY BOULEVARD                    ,ODESSA              ,TX,TEXAS                                                       ,79762,0001,8,1,2014,59,779,7.5,A,3,D,19      ,06,2013,86,792,10.8,A,2012,64,786,8.1,A
009936,MIDDLESEX COMMUNITY COLLEGE                                      ,SPRINGS ROAD                                      ,BEDFORD             ,MA,MASSACHUSETTS                                               ,01730,1197,5,1,2014,118,1055,11.1,A,5,D,06      ,01,2013,131,1100,11.9,A,2012,125,1027,12.1,A
009941,BELMONT COLLEGE                                                  ,68094 HAMMOND ROAD                                ,SAINT CLAIRSVILLE   ,OH,OHIO                                                        ,43950,9766,5,1,2014,171,727,23.5,A,5,D,18      ,05,2013,209,804,25.9,A,2012,264,1022,25.8,A
009942,SHAWNEE STATE UNIVERSITY                                         ,940 SECOND STREET                                 ,PORTSMOUTH          ,OH,OHIO                                                        ,45662,4344,8,1,2014,357,1761,20.2,A,5,D,02      ,05,2013,376,1967,19.1,A,2012,425,1957,21.7,A
009962,LUNA COMMUNITY COLLEGE                                           ,366 LUNA DRIVE                                    ,LAS VEGAS           ,NM,NEW MEXICO                                                  ,87701,0000,5,1,2014,32,132,24.2,A,5,D,03      ,06,2013,34,134,25.3,A,2012,23,93,24.7,A
009976,COLLEGE OF THE OUACHITAS                                         ,ONE COLLEGE CIRCLE                                ,MALVERN             ,AR,ARKANSAS                                                    ,72104,0816,5,1,2014,38,208,18.2,A,5,D,04      ,06,2013,29,198,14.6,A,2012,30,215,13.9,A
009981,MORGAN COMMUNITY COLLEGE                                         ,920 BARLOW ROAD                                   ,FORT MORGAN         ,CO,COLORADO                                                    ,80701,4371,5,1,2014,45,267,16.8,A,5,D,04      ,08,2013,44,315,13.9,A,2012,44,294,14.9,A
009987,SAINT ANTHONY COLLEGE OF NURSING                                 ,5658 EAST STATE STREET                            ,ROCKFORD            ,IL,ILLINOIS                                                    ,61108,2468,8,2,2014,0,105,0.0,A,5,D,16      ,05,2013,0,88,0.0,A,2012,0,69,0.0,A
009989,SANTA BARBARA BUSINESS COLLEGE                                   ,4839 MARKET STREET                                ,VENTURA             ,CA,CALIFORNIA                                                  ,93003,8053,8,3,2014,16,224,7.1,A,5,D,23      ,09,2013,29,245,11.8,A,2012,32,328,9.7,A
009992,OAK HILLS CHRISTIAN COLLEGE                                      ,1600 OAK HILLS ROAD SOUTHWEST                     ,BEMIDJI             ,MN,MINNESOTA                                                   ,56601,8832,6,2,2014,6,55,10.9,A,5,D,07      ,05,2013,5,55,9.0,A,2012,2,52,3.8,A
009994,PASSAIC COUNTY COMMUNITY COLLEGE                                 ,1 COLLEGE BOULEVARD                               ,PATERSON            ,NJ,NEW JERSEY                                                  ,07505,1179,5,1,2014,59,441,13.3,A,3,D,08      ,02,2013,57,443,12.8,A,2012,30,300,10.0,A
010006,GREATER JOHNSTOWN AREA VOCATIONAL TECHNICAL SCHOOL               ,445 SCHOOLHOUSE ROAD                              ,JOHNSTOWN           ,PA,PENNSYLVANIA                                                ,15904,2998,3,1,2014,17,142,11.9,A,5,D,12      ,03,2013,19,158,12.0,A,2012,24,205,11.7,A
010014,GARRETT COLLEGE                                                  ,687 MOSSER ROAD                                   ,MCHENRY             ,MD,MARYLAND                                                    ,21541,1265,5,1,2014,57,246,23.1,A,5,D,06      ,03,2013,63,251,25.0,A,2012,51,213,23.9,A
010017,PAYNE THEOLOGICAL SEMINARY                                       ,1230 WILBERFORCE-CLIFTON ROAD      PO BOX 474     ,WILBERFORCE         ,OH,OHIO                                                        ,45384,0474,8,2,2014,4,48,8.3,A,5,D,07      ,05,2013,2,34,5.8,A,2012,1,34,2.9,A
010019,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER (THE)            ,5323 HARRY HINES BOULEVARD                        ,DALLAS              ,TX,TEXAS                                                       ,75390,9096,8,1,2014,3,374,0.8,P,5,D,05      ,06,2013,3,377,0.7,P,2012,6,356,1.6,P
010020,LEWIS AND CLARK COMMUNITY COLLEGE                                ,5800 GODFREY ROAD                                 ,GODFREY             ,IL,ILLINOIS                                                    ,62035,2466,5,1,2014,95,620,15.3,A,5,D,19      ,05,2013,75,611,12.2,A,2012,59,588,10.0,A
010027,JAMES A. RHODES STATE COLLEGE                                    ,4240 CAMPUS DRIVE                                 ,LIMA                ,OH,OHIO                                                        ,45804,3597,5,1,2014,225,1151,19.5,A,5,D,04      ,05,2013,198,1185,16.7,A,2012,230,1400,16.4,A
010043,BON SECOURS MEMORIAL COLLEGE OF NURSING                          ,8550 MAGELLAN PARKWAY              SUITE 1100     ,RICHMOND            ,VA,VIRGINIA                                                    ,23227,4612,6,2,2014,1,91,1.0,A,5,D,07      ,03,2013,3,67,4.4,A,2012,1,101,0.9,A
010051,CUNY LAGUARDIA COMMUNITY COLLEGE                                 ,31-10 THOMSON AVENUE                              ,LONG ISLAND CITY    ,NY,NEW YORK                                                    ,11101,3083,5,1,2014,78,675,11.5,A,3,D,14      ,02,2013,48,646,7.4,A,2012,59,577,10.2,A
010052,JEFFERSON LEWIS BOCES PROGRAM OF PRACTICAL NURSING               ,20104 STATE ROUTE 3                               ,WATERTOWN           ,NY,NEW YORK                                                    ,13601,9509,3,1,2014,7,65,10.7,A,5,D,23      ,02,2013,6,66,9.0,A,2012,6,40,15.0,A
010055,CRAWFORD COUNTY CAREER & TECHNICAL CENTER                        ,860 THURSTON ROAD                                 ,MEADVILLE           ,PA,PENNSYLVANIA                                                ,16335,2152,3,1,2014,2,32,6.2,A,5,D,03      ,03,2013,9,76,11.8,B,2012,12,72,16.6,B
010056,AIKEN TECHNICAL COLLEGE                                          ,HIGHWAY 1 AND 78 SOUTH                            ,AIKEN               ,SC,SOUTH CAROLINA                                              ,29802,0696,5,1,2014,62,416,14.9,A,5,D,03      ,04,2013,54,307,17.5,A,2012,13,88,14.7,A
010060,VERNON COLLEGE                                                   ,4400 COLLEGE DRIVE                                ,VERNON              ,TX,TEXAS                                                       ,76384,4092,5,1,2014,117,796,14.6,A,5,D,13      ,06,2013,132,826,15.9,A,2012,116,717,16.1,A
010067,LUND UNIVERSITY                                                  ,PARADISGATAN 2                                    ,LUND                ,FC,SWEDEN              ,221  , 00 ,8,5,2014,1,89,1.1,B,5,D,        ,11,2013,0,32,0.0,A,2012,0,32,0.0,A
010084,UNIVERSITY OF CAPE TOWN                                          ,LOVERS WALK                        RONDEBOSCH 7701,"CAPE TOWN, 8001     ",FC,SOUTH AFRICA        ,8001 ,    ,8,5,2014,1,68,1.4,B,5,D,        ,11,2013,0,59,0.0,B,2012,0,59,0.0,B
010089,ROYAL CENTRAL SCHOOL OF SPEECH AND DRAMA (THE)                   ,EMBASSY THEATRE                    64 ETON AVENUE ,LONDON              ,FC,ENGLAND             ,NW3  , 3HY,8,5,2014,6,83,7.2,B,5,D,        ,11,2013,0,31,0.0,A,2012,4,32,12.5,A
010097,CUNY MEDGAR EVERS COLLEGE                                        ,1650 BEDFORD AVENUE                               ,BROOKLYN            ,NY,NEW YORK                                                    ,11225,2010,6,1,2014,73,737,9.9,A,5,D,11      ,02,2013,64,626,10.2,A,2012,54,531,10.1,A
010098,NEUMONT COLLEGE OF COMPUTER SCIENCE                              ,143 SOUTH MAIN STREET                             ,SALT LAKE CITY      ,UT,UTAH                                                        ,84111,1917,8,3,2014,10,122,8.1,A,5,D,02      ,08,2013,8,137,5.8,A,2012,4,127,3.1,A
010115,UNIVERSITY OF TEXAS AT SAN ANTONIO                               ,ONE UTSA CIRCLE                                   ,SAN ANTONIO         ,TX,TEXAS                                                       ,78249,0600,8,1,2014,441,7506,5.8,A,3,D,23      ,06,2013,551,7606,7.2,A,2012,658,7607,8.6,A
010122,PHAGANS' MEDFORD BEAUTY SCHOOL                                   ,2320 POPLAR DRIVE                                 ,MEDFORD             ,OR,OREGON                                                      ,97504,5297,4,3,2014,5,61,8.1,A,5,D,02      ,10,2013,3,57,5.2,A,2012,3,48,6.2,A
010130,WADE COLLEGE                                                     ,1950 STEMMONS FRWY. STE 4080       LOCK BOX #562  ,DALLAS              ,TX,TEXAS                                                       ,75207,3199,6,3,2014,18,134,13.4,A,5,D,30      ,06,2013,27,162,16.6,A,2012,25,178,14.0,A
010138,STEWART SCHOOL                                                   ,604  NORTH WEST  AVENUE                           ,SIOUX FALLS         ,SD,SOUTH DAKOTA                                                ,57104,0000,4,3,2014,1,95,1.0,A,5,D,AL      ,08,2013,1,105,0.9,A,2012,4,100,4.0,A
010142,TOURO COLLEGE                                                    ,27-33 WEST 23 STREET                              ,NEW YORK            ,NY,NEW YORK                                                    ,10010,4202,8,2,2014,244,3491,6.9,A,5,D,08      ,02,2013,204,3636,5.6,A,2012,223,3713,6.0,A
010143,UNIVERSITY OF READING                                            ,WHITEKNIGHTS                                      ,READING             ,FC,ENGLAND             ,RG6 6,AH  ,8,5,2014,2,47,4.2,B,5,D,        ,11,2013,2,51,3.9,B,2012,0,41,0.0,B
010147,WESTERN SUFFOLK BOCES                                            ,152 LAUREL HILL ROAD                              ,NORTHPORT           ,NY,NEW YORK                                                    ,11768,3499,4,1,2014,11,125,8.8,A,5,D,02      ,02,2013,21,182,11.5,A,2012,10,169,5.9,A
010148,COLORADO TECHNICAL UNIVERSITY                                    ,4435 NORTH CHESTNUT STREET                        ,COLORADO SPRINGS    ,CO,COLORADO                                                    ,80907,3896,8,3,2014,2707,16160,16.7,A,5,D,05      ,08,2013,2533,17971,14.0,A,2012,4077,22935,17.7,A
010149,PEPPERDINE UNIVERSITY                                            ,24255 PACIFIC COAST HIGHWAY                       ,MALIBU              ,CA,CALIFORNIA                                                  ,90263,4301,8,2,2014,35,1832,1.9,P,5,D,30      ,09,2013,37,1987,1.8,P,2012,37,1945,1.9,P
010151,VINCENNES BEAUTY COLLEGE                                         ,12 SOUTH 2ND STREET                               ,VINCENNES           ,IN,INDIANA                                                     ,47591,1297,3,3,2014,6,83,7.2,B,5,D,08      ,05,2013,11,83,13.2,B,2012,3,31,9.6,A
010153,HELENE FULD COLLEGE OF NURSING                                   ,24 EAST 120TH STREET                              ,NEW YORK            ,NY,NEW YORK                                                    ,10035,2745,6,2,2014,9,192,4.6,A,5,D,15      ,02,2013,14,206,6.7,A,2012,11,259,4.2,A
010157,CARDIFF UNIVERSITY                                               ,MAIN BUILDING                      PARK PLACE     ,CARDIFF             ,FC,WALES               ,CF10 ,3AT ,8,5,2014,2,63,3.1,B,5,D,        ,11,2013,3,58,5.1,B,2012,5,46,10.8,B
010161,LORAINES ACADEMY & SPA                                           ,1012 58TH STREET NORTH                            ,SAINT PETERSBURG    ,FL,FLORIDA                                                     ,33710,6391,3,3,2014,4,115,3.4,A,5,D,10      ,04,2013,15,146,10.2,A,2012,25,148,16.8,A
010168,NATIONWIDE BEAUTY ACADEMY                                        ,5300  WESTPOINTE PLAZA DRIVE                      ,COLUMBUS            ,OH,OHIO                                                        ,43228,1000,4,3,2014,6,58,10.3,A,5,D,15      ,05,2013,6,77,7.7,A,2012,6,84,7.1,A
010170,WESTERN DAKOTA TECHNICAL INSTITUTE                               ,800 MICKELSON DRIVE                               ,RAPID CITY          ,SD,SOUTH DAKOTA                                                ,57701,4018,5,1,2014,143,627,22.8,A,5,D,AL      ,08,2013,81,572,14.1,A,2012,90,615,14.6,A
010176,WESTMORELAND COUNTY COMMUNITY COLLEGE                            ,145 PAVILION LANE                                 ,YOUNGWOOD           ,PA,PENNSYLVANIA                                                ,15697,1895,5,1,2014,225,1495,15.0,A,5,D,18      ,03,2013,193,1333,14.4,A,2012,209,1336,15.6,A
010182,ROGUE COMMUNITY COLLEGE                                          ,REDWOOD CAMPUS                     3345 REDWOOD HI,GRANTS PASS         ,OR,OREGON                                                      ,97527,9298,5,1,2014,313,1258,24.8,A,5,D,02      ,10,2013,274,1167,23.4,A,2012,250,1018,24.5,A
010188,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN","UCD LEGAL OFFICE                   ROEBUCK CASTLE,",DUBLIN 4            ,FC,IRELAND             ,     ,    ,8,5,2014,2,80,2.5,A,5,D,        ,11,2013,3,70,4.2,A,2012,1,60,1.6,A
010195,ART INSTITUTE OF FORT LAUDERDALE (THE)                           ,1799 SOUTHEAST 17TH STREET                        ,FORT LAUDERDALE     ,FL,FLORIDA                                                     ,33316,3013,6,3,2014,174,1112,15.6,A,5,D,22      ,04,2013,183,1249,14.6,A,2012,220,1468,14.9,A
010198,ECPI UNIVERSITY                                                  ,5555 GREENWICH ROAD                SUITE 600      ,VIRGINIA BEACH      ,VA,VIRGINIA                                                    ,23462,6542,8,3,2014,548,4832,11.3,A,5,D,02      ,03,2013,547,5497,9.9,A,2012,652,6624,9.8,A
010228,UNIVERSITY OF STIRLING                                           ,AIRTHREY ROAD                                     ,STIRLING            ,FC,SCOTLAND            ,FK9 4,LA  ,8,5,2014,2,64,3.1,B,5,D,        ,11,2013,1,54,1.8,B,2012,0,39,0.0,B
010248,ART INSTITUTES INTERNATIONAL MINNESOTA (THE)                     ,15 SOUTH 9TH STREET                               ,MINNEAPOLIS         ,MN,MINNESOTA                                                   ,55402,3137,6,3,2014,97,739,13.1,A,5,D,05      ,05,2013,120,938,12.7,A,2012,128,1095,11.6,A
010256,BENEDICTINE COLLEGE                                              ,1020 NORTH 2ND STREET                             ,ATCHISON            ,KS,KANSAS                                                      ,66002,1499,8,2,2014,20,475,4.2,P,5,D,02      ,07,2013,12,426,2.8,P,2012,13,408,3.1,P
